Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2019),Employee Fatalites (2019),Contract Worker Fatalities (2019),Other Fatalities (2019),Total Worker Fatalities (2020),Employee Fatalities (2020),Contract Worker Fatalities (2020),Other Fatalities (2020)
Glencore,Boshoek,Bushveld Complex – Western Limb,79.5,South Africa,Open-pit,Chromite,Operational,,,,-25.486,27.102,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Bou Jabeur,,90,Tunisia,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2008,,,35.1333,8.4667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Bracemac-McLeod,Matagami,100,Canada,Underground,"Zinc, Lead, Copper",Operational,,,,49.679,-77.666,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Brunswick,Bathurst,100,Canada,Open-pit,"Zinc, Lead","Not in operation (care and maintenance, or closure or post-closure management)",2012,,,47.4733,-65.8917,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Bulga,,72.6,Australia,"Open-pit, Underground",Coal,Operational,,,,-32.6078,151.0753,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Caballo Blanco,"Colquechaquita, Reserva, Tres Amigos",46,Bolivia,Underground,Zinc,Operational,,,,-20.733328,-65.166915,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Calenturitas,Prodeco,100,Colombia,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2021,,,9.652,-73.473,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Cerrejón (Glencore),,33.33,Colombia,Open-pit,Coal,Operational,,1985,1995,11.070713,-72.639419,Yes,0,0,0,Not Specified,0,0,0,Not Specified
Glencore,Chrome Eden,,79.5,South Africa,Open-pit,Chromite,"Not in operation (care and maintenance, or closure or post-closure management)",2005,,,25.1311,26.9301,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Clermont,,25.1,Australia,Open-pit,Coal,Operational,,,,-22.73,147.64,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Cobar,CSA,100,Australia,Open-pit,Copper,Operational,,,,-31.408855,145.800748,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Collahuasi (Glencore),,44,Chile,Open-pit,"Copper, Gold, Silver",Operational,,,,-20.99,-68.635,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Collinsville,,100,Australia,Open-pit,Coal,Operational,,,,-20.562,147.805,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Craig,Onaping,100,Canada,Underground,"Nickel, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2009,,,46.637,-81.369,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Cumnock,,90,Australia,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2003,,,-32.4134,150.9939,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Ernest Henry,,70,Australia,"Open-pit, Underground","Copper, Gold",Operational,,,,-20.442,140.707,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Errington-Vermilion,,100,Canada,Underground,"Zinc, Lead, Copper, Silver, Gold","Not in operation (care and maintenance, or closure or post-closure management)",1957,,,49.291418,-124.365912,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Fej Lahdoum,,90,Tunisia,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2008,,,36.375,9.15,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Fraser,Sudbury INO,100,Canada,Underground,"Nickel, Copper, Cobalt, Platinum, Palladium, Rhodium","Not in operation (care and maintenance, or closure or post-closure management)",2009,,,46.663228,-81.341236,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Gallen,,100,Canada,Open-pit,"Zinc, Gold","Not in operation (care and maintenance, or closure or post-closure management)",2000,,,48.257,-79.01,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Geco,Wilroy,100,Canada,Underground,"Zinc, Copper","Not in operation (care and maintenance, or closure or post-closure management)",1995,,,49.1556,-85.7889,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,George Fisher Mine,,100,Australia,Underground,Zinc,Operational,,,,-20.551,139.466,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Glendell,,100,Australia,Open-pit,Coal,Operational,,,,-32.4312,151.084,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Goedgevonden,,74,South Africa,Open-pit,Coal,Operational,,,,-26.092,29.057,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Graciela,Perubar,99.99,Peru,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2001,,,-11.9267,-76.5889,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Graspan,Izimbiwa Coal,49.99,South Africa,Open-pit,Coal,Operational,,,,-25.783,29.407,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Grekhovsky,,69.7,Kazakhstan,Underground,"Zinc, Lead, Copper, Gold",Operational,,,,49.75,84.3,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Hail Creek,,84.67,Australia,Open-pit,Coal,Operational,,2003,2018,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Heath Steele,Stratmat,100,Canada,"Open-pit, Underground","Zinc, Lead, Copper","Not in operation (care and maintenance, or closure or post-closure management)",1999,,,47.308395,-66.132754,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Helena,Bushveld Complex – Eastern Limb,79.5,South Africa,Underground,Chromite,Operational,,,,-25.001,30.125,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Horne,,100,Canada,,Copper,Operational,,1927,,48.251,-79.017,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,iMpunzi,,79.8,South Africa,"Open-pit, Underground",Coal,Operational,,,,-26.11,29.26,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Integra Underground,Glennies Creek Colliery,100,Australia,Underground,Coal,Operational,,,2015,-32.4719,151.1383,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Iscaycruz,,97.6,Peru,"Open-pit, Underground","Zinc, Lead, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2015,,,-10.791218,-76.729524,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Juanita,Perubar,99.99,Peru,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2008,,,-11.75,-76.4333,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Glencore,Katanga,"Kamoto, DRC Copper and Cobalt Project, Kananga, Mashamba, Kov, Musonoi, Tilwezembe",75.3,DRC,"Open-pit, Underground","Copper, Cobalt",Operational,,,,-10.7255,25.3867,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Kidd,Kidd Creek,100,Canada,Underground,"Zinc, Copper, Silver",Operational,,,,48.6833,-81.3667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Klippan,,43.66,South Africa,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2013,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Koniambo,,49,New Caledonia,Open-pit,Nickel,Operational,,,,-20.986982,164.804492,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Kroondal,Bushveld Complex – Western Limb,79.5,South Africa,"Open-pit, Underground",Chromite,Operational,,,,-25.707,27.336,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,La Jagua,Prodeco,100,Colombia,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2021,2007,2005,9.585,-73.268,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Lady Loretta,,100,Australia,Underground,"Zinc, Lead, Silver","Not in operation (care and maintenance, or closure or post-closure management)",2015,,,-19.768619,139.067309,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Liddell Coal Operations,,67.5,Australia,Open-pit,Coal,Operational,,,,-32.376,151.025,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Lomas Bayas,,100,Chile,Open-pit,Copper,Operational,,,,-23.432,-69.515,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Maleevsky,Altay,69.7,Kazakhstan,Underground,"Zinc, Lead, Copper, Gold",Operational,,2000,,49.878,84.263,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mangoola,,100,Australia,Open-pit,Coal,Operational,,,,-32.28,150.68,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mattabi,Lyon Lake,100,Canada,Underground,"Zinc, Copper","Not in operation (care and maintenance, or closure or post-closure management)",1988,,,49.8811,-98.9842,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,McArthur River (MRM),,100,Australia,Open-pit,"Zinc, Lead, Silver, Uranium Oxide",Operational,,,,-16.432,136.1,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Middelkraal,,43.66,South Africa,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2016,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Montcalm,,100,Canada,Underground,"Nickel, Copper","Not in operation (care and maintenance, or closure or post-closure management)",2009,,,48.664,-82.094,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mopani,"Mufulira, Nkana",73.1,Zambia,Underground,"Copper, Cobalt","Not in operation (care and maintenance, or closure or post-closure management)",2015,,,-12.535,28.235,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mount Isa,"George Fisher, Blackstar, Handlebar Hill",100,Australia,Underground,"Copper, Zinc, Lead, Silver",Operational,,,,-20.723173,139.475942,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mount Owen,"Glendell, Ravensworth East, Mount Owen, Hunter Valley",100,Australia,Open-pit,Coal,Operational,,,,-32.411736,151.089316,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Murrin Murrin,,100,Australia,Open-pit,"Nickel, Cobalt",Operational,,,,-28.759443,121.878555,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Mutanda,,100,DRC,Open-pit,"Copper, Cobalt","Not in operation (care and maintenance, or closure or post-closure management)",2019,,,-10.792,25.807,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Newlands,,100,Australia,"Open-pit, Underground",Coal,Operational,,,,-21.2,147.9,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Oaky Creek,,55,Australia,Underground,Coal,Operational,,,,-23.07116,148.487162,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Perseverance,,100,Canada,Open-pit,Zinc,"Not in operation (care and maintenance, or closure or post-closure management)",2012,,,49.76,-77.788,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Porco,Illapa,45,Bolivia,Underground,"Zinc, Lead, Silver",Operational,,,,-19.775471,-65.975816,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Raglan,Ridder Complex,100,Canada,Underground,"Nickel, Copper, Cobalt, Platinum, Palladium",Operational,,1997,,61.688,-73.677,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Ravensworth,"Ravensworth West, Narama",90,Australia,"Open-pit, Underground",Coal,Operational,,,,-33.635,120.374,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Rhovan,Brits,74,South Africa,Open-pit,Vanadium,Operational,,1989,1998,-25.572043,27.57999,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Ridder Complex,"Ridder-Sokolny, Shubinsky, Tishinsky, Dolinny",69.7,Kazakhstan,Underground,"Zinc, Silver, Copper, Gold, Lead",Operational,,,,50.354,83.542,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Rietspruit,,39.9,South Africa,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2009,,,-26.155,29.225,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Rolleston,,75,Australia,Open-pit,Coal,Operational,,,,-24.451,148.414,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Sable Zinc,,100,Zambia,"Open-pit, Underground","Copper, Cobalt","Not in operation (care and maintenance, or closure or post-closure management)",2014,,,-14.459,28.437,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Santa Cecilia,Perubar,99.99,Peru,Underground,"Lead, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",2008,,,-3.6,-72.9542,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Shaimerden,,69.7,Kazakhstan,Open-pit,Zinc,"Not in operation (care and maintenance, or closure or post-closure management)",2014,,,51.981,62.255,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Springlake,,49.99,South Africa,"Open-pit, Underground",Coal,"Not in operation (care and maintenance, or closure or post-closure management)",2017,,,-28.056,30.118,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Sudbury mine,"Nickel Rim South, Sudbury INO",100,Canada,Underground,"Nickel, Copper, Cobalt, Platinum, Palladium, Rhodium",Operational,,1928,,46.5819,-80.8006,Yes,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Tekeli,,69.7,Kazakhstan,Underground,"Lead, Silver, Zinc","Not in operation (care and maintenance, or closure or post-closure management)",1997,,,44.8,78.95,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Thayer Lindsley,Onaping,100,Canada,Underground,Nickel,"Not in operation (care and maintenance, or closure or post-closure management)",2009,,,46.56,-80.9964,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Glencore,Thorncliffe,Bushveld Complex – Eastern Limb,79.5,South Africa,Open-pit,Chromite,Operational,,,,-24.968,30.128,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
