Company name,Name of Tailing Storage Facility,Country,Status,Construction method,Impact-based hazard category,Guideline followed for hazard classification system,Latitude (Decimal degrees),Longitude (Decimal degrees)
Freeport-McMoRan,Tyrone - Tailing Dam 1,USA,Closed,Upstream,Significant,Canadian Dam Association (CDA),32.68038611,-108.3969028
Freeport-McMoRan,Tyrone - Tailing Dam 1X,USA,Closed,Upstream,Significant,Canadian Dam Association (CDA),32.67082222,-108.3930139
Freeport-McMoRan,Tyrone - Tailing Dam 1A,USA,Closed,Upstream,Significant,Canadian Dam Association (CDA),32.67985556,-108.4083194
Freeport-McMoRan,Tyrone - Tailing Dam 2,USA,Closed,Upstream,High,Canadian Dam Association (CDA),32.71128333,-108.4050083
Freeport-McMoRan,Tyrone - Tailing Dam 3,USA,Closed,Upstream,High,Canadian Dam Association (CDA),32.73166111,-108.4287056
Freeport-McMoRan,Tyrone - Tailing Dam 3X,USA,Closed,Upstream,High,Canadian Dam Association (CDA),32.72053889,-108.4141861
Freeport-McMoRan,Tyrone - Burro Mountain,USA,Closed,Upstream,Significant,Canadian Dam Association (CDA),32.636,-108.3214889
Freeport-McMoRan,Lower URAD,USA,Closed,Upstream,Extreme,Canadian Dam Association (CDA),39.75886389,-105.8229417
Freeport-McMoRan,Upper URAD,USA,Closed,Upstream,Extreme,Canadian Dam Association (CDA),39.75024444,-105.8326139
Glencore,"West Wallsend (MCPP - TSF), (North Saddle Dam",Australia,Inactive,Downstream,Significant,ANCOLD,-32.94694444,151.5944444
Glencore,"United Collieries TSF, (TD 1)",Australia,Inactive,Downstream,Significant,ANCOLD,-32.56027778,150.9902778
Glencore,"United Collieries TSF, (TD 2)",Australia,Inactive,Downstream,Significant,ANCOLD,-32.55888889,150.9927778
Glencore,"Oaky Creek TSF, South Embankment",Australia,Inactive,Upstream,Significant,ANCOLD,-23.07722222,148.4733333
Glencore,"Oaky Creek TSF, (East Embankment)",Australia,Inactive,Hybrid,Significant,ANCOLD,-23.07305556,148.4761111
Glencore,"Hail Creek TSF 1, (Ring Dyke)",Australia,Active,Downstream,Significant,ANCOLD,-21.49694444,148.3808333
Glencore,"Goedgevonden, (Mine Residue Facility)",South Africa,Active,Centreline,Medium,SANS 10286,-26.09555556,29.08472222
Glencore,"Phoenix, (ATCOM Phoenix Discard Dump)",South Africa,Inactive,Downstream,Medium,SANS 10286,-26.10555556,29.21638889
Glencore,"ATCOM, (ATCOM South Pit Discard Dump)",South Africa,Active,Downstream,Low,SANS 10286,-26.11583333,29.25305556
Glencore,"Tweefontein, (Boschmans)",South Africa,Active,Downstream,Low,SANS 10286,-26.03666667,29.12777778
Glencore,"Tweefontein, (New Tavistock Dump)",South Africa,Inactive,Downstream,Low,SANS 10286,-26.15166667,29.18861111
Glencore,"Tweefontein, (Old Tavistock Dump)",South Africa,Closed,Downstream,Low,SANS 10286,-26.13916667,29.19555556
Glencore,"Tweefontein, (New South Witbank Waste Dump)",South Africa,Inactive,Downstream,Low,SANS 10286,-26.16611111,29.14833333
Glencore,"Cerrejon - Cantor Facility, (Cantor Facility)",Colombia,Active,Downstream,Significant,Canadian Dam Association (CDA),11.10555556,-72.64361111
Glencore,"Kamoto Copper Mine, KITD, (South)",DRC,Inactive,Centreline,Medium,"SANS 10286, GOVDRC (2003)",-10.7325,25.39166667
Glencore,"Kamoto Copper Mine, Mupine Pit, (West Dam)",DRC,Active,Hybrid,High C,"SANS 10286, GOVDRC (2003)",-10.69972222,25.40194444
Glencore,"Mutanda Mumi Mine, Mumi 1, (SouthWestEast)",DRC,Inactive,Hybrid,N/A,SANS 10286,-10.79166667,25.80805556
Glencore,"Mutanda Mumi Mine, Mumi 2, (South East)",DRC,Active,Downstream,N/A,SANS 10286,-10.79138889,25.81444444
Glencore,"Mutanda Mumi Mine, Mumi 3, (NorthEast)SouthWest",DRC,Active,Downstream,N/A,SANS 10286,-10.79222222,25.86083333
Glencore,"Mopani Nkana Mine, Nkana TD 15A, (Central Wall)",Zambia,Active,Upstream,Medium,SANS 10286,-12.8,28.11611111
Glencore,"Mopani Copper, Nkana TD 15, (East Wall)",Zambia,Closed,Upstream,Low,SANS 10286,-12.79305556,28.1525
Glencore,"Mopani Copper, Mufulira, (TD 11 TD2, 6, 7, & 9)",Zambia,Active,Upstream,Medium,SANS 10286,-12.54666667,28.19944444
Glencore,"Mopani Copper, Mufulira, (TD 3, 4, 5, & 8)",Zambia,Closed,Upstream,Low,SANS 10286,-12.52777778,28.24055556
Glencore,"CSA Mine, Southern Tailings Storage Facility, (South Embankment)",Australia,Active,Upstream,Significant,"ANCOLD, NSW DSC 2012",-31.41111111,145.8211111
Glencore,"Mt Isa Mine, TD 5, (TD 5W)",Australia,Active,Downstream,High C,ANCOLD,-20.72194444,139.4533333
Glencore,"Mt Isa Mine, TD 5, TD 5, TD 5/7E",Australia,Active,Downstream,High C,ANCOLD,-20.73277778,139.4577778
Glencore,"Mt Isa Mine, TD 5/7W",Australia,Active,Downstream,High C,ANCOLD,-20.73555556,139.4547222
Glencore,"Mt Isa Mine, TD 5W/NW",Australia,Active,Downstream,High C,ANCOLD,-20.72277778,139.455
Glencore,"Mt Isa Mine, TD 5, TD 5W/N",Australia,Active,Downstream,High C,ANCOLD,-20.72277778,139.4538889
Glencore,"Mt Isa Mine, TD 7/8, TD 7W",Australia,Active,Upstream,Significant,ANCOLD,-20.76620556,139.4447861
Glencore,"Mt Isa Mine, TD 7/8, (TD 8)",Australia,Active,Upstream,High A,ANCOLD,-20.77416667,139.4583333
Glencore,"Mt Isa Mine, TD 7/8, Kennedy's Wall",Australia,Active,Downstream,Significant,ANCOLD,-20.74722222,139.4594444
Glencore,"Mt Isa Mine, 7/8, Saddle Dam 1,4",Australia,Active,Downstream,Significant,ANCOLD,-20.75277778,139.4338889
Glencore,"Mt Isa Mine, 7/8, Saddle Dam 3",Australia,Active,Downstream,Significant,ANCOLD,-20.75305556,139.4433333
Glencore,"Mt Isa Mine, TD 1/2, (NA)",Australia,Closed,Downstream,Very low,ANCOLD,-20.71944444,139.4813889
Glencore,"Mt Isa Mine, TD 4, (NA)",Australia,Closed,Downstream,Very low,ANCOLD,-20.72583333,139.4669444
Glencore,"Ernest Henry Mine, North Cell, (North Wall)",Australia,Active,Upstream,Significant,ANCOLD,-20.44416667,140.7311111
Glencore,"Ernest Henry Mine, South Cell, South Wall",Australia,Active,Upstream,Significant,ANCOLD,-20.46027778,140.7319444
Glencore,"Minera Alumbrera, TSF, (Presa de Relaves de ANTAMINA)",Argentina,Inactive,Modified Centerline,Very high,Canadian Dam Association (CDA),-27.33194444,-66.56388889
Glencore,"Antamina Mine, TSF, (Main Dam)",Peru,Active,Downstream / Centerline,Extreme,Canadian Dam Association (CDA),-9.554444444,-77.03194444
Glencore,"Antapaccay Mine, Ccamacmayo TSF, (Main Dam)",Peru,Closed,Hybrid,High,Canadian Dam Association (CDA),-14.8575,-71.30666667
Glencore,"Antapaccay Mine, Huinipampa TSF, (Cross Valley Dam)",Peru,Closed,Centreline,High,Canadian Dam Association (CDA),-14.91555556,-71.3725
Glencore,"Antapaccay Mine, Tintaya Pit TSF, (Pit Dam)",Peru,Active,NA,Significant,Canadian Dam Association (CDA),-14.90444444,-71.32472222
Glencore,"Cia. Minera Doña Ines de Collahuasi, Pampa Pabellón TFS , (TSF Embankment)",Chile,Active,Downstream,Low,Supreme Decree No. 248/2007,-20.94527778,-68.60444444
Glencore,Altonorte Process Pond,Chile,Active,Downstream,Significant,Canadian Dam Association (CDA),-23.80630556,-70.34488889
Glencore,"Louvicourt, Tailings Storage Facility, (Dam 2) (7)",Canada,Closed,Downstream,Very high,Canadian Dam Association (CDA),48.1325,-77.60138889
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, West Dam (North Section)",Canada,Closed,Downstream,High,Canadian Dam Association (CDA),47.48555556,-65.88388889
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, West Dam (South Section)",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),47.47777778,-65.88277778
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, South Dam",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),47.47222222,-65.87305556
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, (East Dam E1)",Canada,Closed,Upstream,Significant,Canadian Dam Association (CDA),47.48388889,-65.86833333
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, East Dam E2",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),47.48388889,-65.86833333
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, East Dam E3",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),47.48388889,-65.86833333
Glencore,"Brunswick Mine, Mine 12 Tailings Impoundment, North Dam",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),47.49111111,-65.87722222
Glencore,"Blackbird, West Fork TSF",USA,Closed,Upstream,Significant,Canadian Dam Association (CDA),45.09138889,-114.3094444
Glencore,"Grey Eagle, Tailings Storage Facility",USA,Closed,Downstream,Significant,USFS (FSM 7511),41.86361111,-123.3744444
Glencore,"Mines Gasp, Dam 6",Canada,Closed,Downstream,Significant,Canadian Dam Association (CDA),48.91916667,-65.4375
Glencore,"Mines Gaspe', Tailings Storage Facility 1, (Tailings Dam 1)",Canada,Closed,Upstream,Low,Canadian Dam Association (CDA),48.92611111,-65.46083333
Glencore,"Mines Gaspe', Tailings Storage Facility 2, (Tailings Dam 2)",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),48.92194444,-65.47138889
Glencore,"Mines Gaspe', Tailings Storage Facility 3, (Tailings Dam 3)",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),48.91666667,-65.49888889
Glencore,"Geco,Geco Tailings Facility, CP Dam",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.16305556,-85.77222222
Glencore,"Geco, Geco Tailings Facility, (CN1 Dam)",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.16222222,-85.78111111
Glencore,"Geco, Geco Tailings Facility, CN2 Dam",Canada,Closed,Downstream,High,Canadian Dam Association (CDA),49.16222222,-85.78111111
Glencore,"Geco, Geco Tailings Facility, CP3 Dam",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.16222222,-85.78111111
Glencore,"Geco Tailings Facility, E1-E2 Dam",Canada,Closed,Downstream,High,Canadian Dam Association (CDA),49.16222222,-85.78111111
Glencore,"Geco Tailings Facility, E3 Dam",Canada,Closed,Downstream,Significant,Canadian Dam Association (CDA),49.16222222,-85.78111111
Glencore,"Heath Steele, Tailings Management Area, (Main Dam)",Canada,Closed,Downstream,Very high,Canadian Dam Association (CDA),47.27083333,-66.06277778
Glencore,"Heath Steele, Tailings Management Area , Powerline Dam",Canada,Closed,Downstream,Very high,Canadian Dam Association (CDA),47.28194444,-66.06777778
Glencore,"Heath Steele,Tailings Management Area , (Internal Dam)",Canada,Closed,Downstream,Very high,Canadian Dam Association (CDA),47.2725,-66.075
Glencore,"Mattabi TSF, (Main Dam)",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.86833333,-90.95027778
Glencore,"Mattabi TSF, East Tailings Dam",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.86833333,-90.95027778
Glencore,"Mattabi TSF, South Tailings Dam",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.86833333,-90.95027778
Glencore,"Willroy, Tailings Storage Facility, (Dam D/G)",Canada,Closed,Upstream,High,Canadian Dam Association (CDA),49.16555556,-85.82972222
Glencore,"Brenda, Tailings Storage Facility, (Main Dam)",Canada,Closed,Centreline,Extreme,Canadian Dam Association (CDA),49.85972222,-119.9513889
Glencore,"Brenda, Saddle Dam",Canada,Closed,Downstream,Extreme,Canadian Dam Association (CDA),49.86160833,-119.9519417
Glencore,"Boss Mountain, Boss Tailings Storage Facility, (Main Dam)",Canada,Closed,Downstream,High,Canadian Dam Association (CDA),52.09305556,-120.8694444
Glencore,"Boss Mountain, Boss Tailings Storage Facility, North Tailings Berm",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),52.09305556,-120.8694444
Glencore,"Bell, Main Tailings Impoundment, (Dam 1)",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Main Tailings Impoundment, Dam 2",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Main Tailings Impoundment, Dam 3",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Main Tailings Impoundment, Dam 4",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Main Tailings Impoundment, Dam 5",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Main Tailings Impoundment, Dam 6",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Tailings Expansion, (Dam 7)",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Bell, Tailings Expansion, Dam 8",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),55.00309444,-126.2323306
Glencore,"Granisle No. 1 Tailings Impoundment, (Dam 1)",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),54.93888889,-126.1725
Glencore,"Granisle, No. 2 Tailings Impoundment, Dam 3",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),54.93888889,-126.1725
Glencore,"Granisle,No. 2 Tailings Impoundment, (Dam 4)",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),54.93888889,-126.1725
Glencore,"Granisle, No. 2 Tailings Impoundment, Dam 5",Canada,Closed,Downstream,Low,Canadian Dam Association (CDA),54.93888889,-126.1725
Glencore,"Fonderie Horne, Quémont-2 TSF, (A)",Canada,Inactive,Downstream,Very high,Canadian Dam Association (CDA),48.26805556,-78.97833333
Glencore,"Fonderie Horne, Quémont-2 TSF, AB",Canada,Inactive,Centreline,Very high,Canadian Dam Association (CDA),48.26694444,-78.98527778
Glencore,"Fonderie Horne, Quémont-2 TSF, B",Canada,Inactive,Centreline,Very high,Canadian Dam Association (CDA),48.2675,-78.99083333
Glencore,"Fonderie Horne, Quémont-2 TSF, C",Canada,Inactive,Centreline,Very high,Canadian Dam Association (CDA),48.26833333,-78.99611111
Glencore,"Fonderie Horne, Quémont-2 TSF, D",Canada,Inactive,Unknown,High,Canadian Dam Association (CDA),48.26972222,-78.99972222
Glencore,"Fonderie Horne, Quémont-2 TSF, E",Canada,Inactive,Unknown,High,Canadian Dam Association (CDA),48.27166667,-78.99888889
Glencore,"Fonderie Horne, Quémont-2 TSF, F",Canada,Inactive,Unknown,Very high,Canadian Dam Association (CDA),48.27388889,-78.99666667
Glencore,"Fonderie Horne, Quémont-2 TSF, (G)",Canada,Inactive,Upstream,Very high,Canadian Dam Association (CDA),48.2725,-78.99527778
Glencore,"Fonderie Horne, Noranda 5 Polishing Pond, (South Dyke)",Canada,Active,Downstream,Very high,Canadian Dam Association (CDA),48.22638889,-79.08833333
Glencore,"Fonderie Horne, Noranda 5 Polishing Pond, North-East Dyke",Canada,Active,Centreline,Very high,Canadian Dam Association (CDA),48.22638889,-79.08833333
Glencore,"Fonderie Horne, Noranda 5 Polishing Pond, West Dyke",Canada,Active,Centreline,Very high,Canadian Dam Association (CDA),48.22638889,-79.08833333
Glencore,"Fonderie Horne, Waite Amulet TSF (Acid rock drainage water pond), (Principal Dike)",Canada,Closed,Centreline,N/A,Canadian Dam Association (CDA),48.33078889,-79.07521111
Glencore,"Fonderie Horne, Noranda 5, (Dyke N5-2)",Canada,Active,Upstream,Very high,Canadian Dam Association (CDA),48.22111111,-79.09444444
Glencore,"Fonderie Horne, Noranda 5, Dyke N5-1",Canada,Active,Centreline,High,Canadian Dam Association (CDA),48.22111111,-79.09444444
Glencore,"Fonderie Horne, Noranda 5, Dyke N5-3",Canada,Active,Upstream,High,Canadian Dam Association (CDA),48.22111111,-79.09444444
Glencore,"Fonderie Horne, Noranda 4, (Principal Dyke)",Canada,Inactive,Downstream,High,Canadian Dam Association (CDA),48.23,-79.07333333
Glencore,"Boshoek Smelter Complex, Boshoek Smelter, (Slimes)",South Africa,Active,Downstream,High,SANS 10286,-25.48666667,27.11527778
Glencore,"Rustenburg Smelter, (Slimes 1, 2, 3)",South Africa,Inactive,Upstream,Significant,SANS 10286,-25.61555556,27.225
Glencore,"Rustenburg Smelter, (Slimes 4)",South Africa,Active,Upstream,High,SANS 10286,-25.61444444,27.22611111
Glencore,"Wonderkop Smelter, (Slimes Dam 1)",South Africa,Inactive,Upstream,Significant,SANS 10286,-25.71583333,27.405
Glencore,"Wonderkop Smelter, (Slimes Dam 2)",South Africa,Inactive,Upstream,Significant,SANS 10286,-25.71638889,27.40305556
Glencore,"Wonderkop Smelter, (Slimes Dam 3)",South Africa,Active,Upstream,High,SANS 10286,-25.71777778,27.40333333
Glencore,"Rhovan Mine, Rhovan TSF, (Dam 1)",South Africa,Inactive,Upstream,High,SANS 10286,-25.56805556,27.57583333
Glencore,"Rhovan Mine, Rhovan TSF, (Dam 2)",South Africa,Active,Upstream,High,SANS 10286,-25.56194444,27.5775
Glencore,"Kroondal Mine, Kroondal TSF, (TSF)",South Africa,Active,Upstream,High,SANS 10286,-25.71638889,27.35611111
Glencore,"Waterval Mine, Waterval TSF, (West)",South Africa,Closed,Upstream,Low,SANS 10286,-25.68444444,27.26888889
Glencore,"Waterval Mine, Waterval TSF, (East)",South Africa,Closed,Upstream,Low,SANS 10286,-25.68416667,27.27
Glencore,"Rietvly Silica Mine, (Silica TSF)",South Africa,Active,Upstream,High,SANS 10286,-25.62972222,27.13305556
Glencore,"Lydenburg Smelter, (Furnace Slimes - Dam 11)",South Africa,Active,Upstream,Significant,SANS 10286,-25.0675,30.47
Glencore,"Lion Smelter, (Cell 1)",South Africa,Active,Upstream,Significant,SANS 10286,-24.82361111,30.11611111
Glencore,"Lion Smelter, (Cell 2 and 3)",South Africa,Active,Upstream,Significant,SANS 10286,-24.82222222,30.11694444
Glencore,"Thorncliffe Chrome Mine, Thorncliffe TSF, (North Tailings Disposal Dam)",South Africa,Active,Upstream,Significant,SANS 10286,-24.96055556,30.12472222
Glencore,"Helena Chromium Mine, Helena TSF, (Tailings Dam)",South Africa,Inactive,Upstream,Significant,SANS 10286,-25.00027778,30.11972222
Glencore,"Onaping Area Mines, (Strathcona Tailings Area Dam 3A & 3B)",Canada,Active,Centreline,Very high,Canadian Dam Association (CDA),46.65916667,-81.31111111
Glencore,"Onaping Area Mines, Strathcona/Onaping (Neutralizing Reservoir Dam)",Canada,Active,Centreline,Very high,Canadian Dam Association (CDA),46.64277778,-81.33527778
Glencore,"Onaping Area Mines, Strathcona/Onaping, (Polishing Reservoir Dam)",Canada,Inactive,Centreline,Very high,Canadian Dam Association (CDA),46.64514444,-81.349975
Glencore,"Smelter Complex, (Dam 1)",Canada,Inactive,Centreline,High,Canadian Dam Association (CDA),46.59222222,-80.7825
Glencore,"Smelter Complex, Dam 12",Canada,Inactive,Centreline,High,Canadian Dam Association (CDA),46.597875,-80.78607222
